Date,yport_sigma,CCI,SBAC,CCI_volume,SBAC_volume,CCI_sigma,SBAC_sigma,yport_sigma_CCI_^GSPC,yport_sigma_SBAC_^GSPC,yport_sigma_CCI_AMT,yport_sigma_SBAC_AMT,yport_sigma_UNH_CI,yport_sigma_UNH_CNC
2016-02-29,0.493912221,71.39144135,94.0175705,2169100,1560700,1.006235531,2.546457895,0.41631951,0.225622587,0.389373654,0.211294026,1.002254184,0.949709841
2016-03-01,0.396761791,72.4148407,95.44432831,1936500,1376400,0.751922467,2.282455157,0.287461399,0.222358,0.316227596,0.225719534,0.660329618,0.633747075
2016-03-02,0.380002126,72.96781158,95.11735535,1575400,1067900,0.682041453,2.29268832,0.276443373,0.232072856,0.399655789,0.441201614,0.506434408,0.516333779
2016-03-03,0.39128415,72.53865814,95.9298172,2354700,1636100,0.731762129,2.278188915,0.338458149,0.272868384,0.527591756,0.496833751,0.506346178,0.532589203
2016-03-04,0.400855576,72.01042938,95.69203186,2319100,1412000,0.779433326,2.231329647,0.377931789,0.302340226,0.579354036,0.519038808,0.393365094,0.49558939
2016-03-07,0.299142399,71.20160675,95.57313538,1841800,1500000,0.681410308,1.460834919,0.355442422,0.348741138,0.577782682,0.606561923,0.266134864,0.32899753
2016-03-08,0.281209399,70.54959106,92.67007446,3321700,1134400,0.704608839,1.248074925,0.344799204,0.361080537,0.603456421,0.592569396,0.245619915,0.342636606
2016-03-09,0.322007096,70.33500671,90.91634369,3123400,2141300,0.789698906,1.060843982,0.315160125,0.429682435,0.448234698,0.653776682,0.249313107,0.336060617
2016-03-10,0.400670775,70.15343475,91.02533722,2293800,1299600,0.889306901,1.642659802,0.315969804,0.480579725,0.357895213,0.644312272,0.196029157,0.311898043
2016-03-11,0.454900875,70.79718781,93.68069458,2977200,1205400,0.997096419,1.902168211,0.35921525,0.471853431,0.351132789,0.489274233,0.23660084,0.311629635
2016-03-14,0.452300417,70.15343475,93.50235748,2925100,1023800,0.997679934,1.903930588,0.354615373,0.509069225,0.305978132,0.45505529,0.463833751,0.504200575
2016-03-15,0.475958918,70.40103149,94.19590759,2969400,1022200,1.077446127,1.910562216,0.422971201,0.40910338,0.371940087,0.430716958,0.541774574,0.487571474
2016-03-16,0.459076508,70.89726257,94.6913147,2984100,702500,1.035850743,1.842000195,0.427360732,0.363071471,0.36095762,0.468276435,0.556593281,0.485271441
2016-03-17,0.366675684,71.70623016,98.39693451,3877800,1700500,0.804525356,1.813632663,0.339476518,0.339573897,0.3246039,0.474021605,0.537934377,0.475511692
2016-03-18,0.313669303,72.07318878,98.25820923,3649200,1176400,0.643525831,2.252185946,0.263672289,0.28836589,0.262667048,0.566206563,0.528078265,0.487459368
2016-03-21,0.319239808,71.65617371,97.52502441,2055300,609600,0.656593069,2.583823625,0.26070375,0.250697046,0.257629808,0.245557517,0.483372857,0.517811005
2016-03-22,0.35324247,71.72290039,96.841362,2089000,780200,0.699742012,2.75921156,0.281070955,0.198164178,0.279733597,0.530313094,0.520812675,0.507068123
2016-03-23,0.365218372,71.43935394,96.0586319,1837200,640400,0.737003841,2.769427998,0.306246381,0.151581147,0.316111893,0.423772747,0.498071478,0.542018658
2016-03-24,0.374991831,71.37262726,97.0098114,2122800,859300,0.710276378,2.399577325,0.308054971,0.136492884,0.321355196,0.397789795,0.58188796,0.718974341
2016-03-28,0.35202358,71.46438599,96.83145905,1544900,399900,0.629821954,1.870347106,0.291834465,0.136492714,0.297590998,0.232780389,0.648931636,0.823336162
2016-03-29,0.332590343,72.09818268,99.2688446,2174700,658300,0.614991667,1.689911862,0.293342369,0.128140895,0.29567864,0.191622142,0.62108469,0.875735778
2016-03-30,0.292442208,72.49849701,99.04095459,2535500,857900,0.515571222,1.598802556,0.254933833,0.123521367,0.257011675,0.200413405,0.438799623,0.912486374
2016-03-31,0.265522752,72.13991547,99.24901581,3056500,906700,0.448751909,1.408488222,0.228345224,0.139256095,0.231226849,0.197632498,0.324196402,0.900371787
2016-04-01,0.226458278,72.64862823,101.1018372,4645600,1237800,0.368905116,1.151316791,0.194092266,0.135470629,0.199958516,0.244615765,0.160745327,0.842988055
2016-04-04,0.285449646,72.57355499,100.9135742,1883200,1082600,0.449081619,1.54503206,0.23739978,0.119632049,0.242250389,0.362789313,0.171340644,0.63512414
2016-04-05,0.319987341,71.8480072,99.16975403,1895900,1140200,0.494673895,1.78175512,0.259612813,0.157806351,0.225712843,0.105991604,0.266831411,0.530557599
2016-04-06,0.310583419,72.54855347,99.66516113,1691200,1001900,0.48514909,1.769518111,0.256376515,0.170665598,0.230998826,0.159869809,0.337445024,0.339618502
2016-04-07,0.315097801,72.36505127,98.15914154,1897500,718600,0.506217974,1.690359549,0.268832845,0.142880516,0.24754592,0.173315322,0.359279127,0.299830454
2016-04-08,0.284783817,73.43257904,98.89232635,1887600,441600,0.462193183,1.415799544,0.243935775,0.12559826,0.216617802,0.15212737,0.525564072,0.295490145
2016-04-11,0.304798185,72.98223114,97.86190033,1717900,639200,0.528658009,1.228483876,0.305686295,0.1230583,0.26016766,0.150700772,0.66753013,0.253811277
2016-04-12,0.243655273,73.12400818,99.48681641,1024500,1172200,0.455180893,1.032618321,0.282726818,0.110522073,0.225896879,0.159792357,0.695628029,0.352308617
2016-04-13,0.256541997,73.30747986,100.5271606,1477400,633300,0.46662686,1.03343141,0.289342491,0.113315848,0.240198907,0.145100701,0.675532596,0.399848344
2016-04-14,0.293167086,72.69031525,99.93268585,1320900,405500,0.511901873,1.088786725,0.311897016,0.117147119,0.259742023,0.184301991,0.687457819,0.37232992
2016-04-15,0.277412136,72.7904129,100.6559601,1275500,427300,0.473497424,1.092547644,0.299181522,0.143275295,0.255071832,0.20470117,0.674073703,0.391392105
2016-04-18,0.280559166,73.04061127,101.2801743,1059900,658500,0.472177726,1.030467555,0.305627007,0.129815051,0.260637072,0.165372531,0.654261045,0.409803426
2016-04-19,0.28410355,73.46593475,100.9234848,1502900,575800,0.474098381,1.090095177,0.307995945,0.117175367,0.271247787,0.165352616,0.505499387,0.3848364
2016-04-20,0.224928687,73.05726624,102.4691391,2248100,971600,0.373647195,1.158692164,0.250191222,0.115817904,0.240601028,0.180958975,0.627987693,0.385691153
2016-04-21,0.207185277,71.63115692,102.0530014,3036000,778500,0.342511876,1.443298521,0.239937874,0.115459568,0.225796774,0.241321469,0.769684034,0.344991631
2016-04-22,0.280126726,73.18238831,102.7862015,2758600,563500,0.528109846,1.410705582,0.401638113,0.123280771,0.306070633,0.315446844,0.765368864,0.242467107
2016-04-25,0.316944975,72.70700073,102.5385056,2182000,429600,0.508381195,1.481406926,0.371933139,0.151504185,0.302912631,0.35024905,0.682577457,0.347816988
2016-04-26,0.314504022,73.02391815,103.3707886,1336800,740000,0.51250326,1.153543518,0.36838781,0.181966994,0.299281194,0.308036015,0.52229649,0.470858595
2016-04-27,0.319858575,73.17403412,103.8562698,1508500,637000,0.508597417,1.141997151,0.350922579,0.226230997,0.302165081,0.293495232,0.50941572,0.850318849
2016-04-28,0.303491631,72.67365265,103.0933456,1424200,590500,0.49805771,1.256594864,0.336367526,0.263370576,0.307498951,0.294911631,0.482365461,0.972697959
2016-04-29,0.288326041,72.45680237,102.0926361,1800200,731500,0.498776428,1.065545665,0.336368681,0.284886991,0.298193265,0.270093902,0.365511823,0.975404019
2016-05-02,0.284917141,72.99891663,104.2228699,1378900,1331200,0.515898807,0.903357682,0.337048269,0.301534637,0.312806108,0.226094173,0.289768247,0.893889673
2016-05-03,0.201707923,71.96475983,98.11950684,2212100,5441700,0.514274724,0.958852302,0.33724126,0.326206659,0.317190255,0.20203189,0.245770034,0.836013844
2016-05-04,0.213535875,73.31581879,98.87252045,1681800,1927600,0.529204783,1.684606143,0.338476467,0.382965626,0.344499543,0.333132424,0.294267491,0.734439872
2016-05-05,0.344084091,73.3408432,99.04095459,1635400,875500,0.554993067,2.03084736,0.399809985,0.427944142,0.353961985,0.446207553,0.408271793,0.654177271
2016-05-06,0.275702624,73.67443085,100.002037,2171300,998300,0.435148274,2.250204371,0.335893615,0.471412891,0.292249053,0.534640468,0.487837629,0.641256017
2016-05-09,0.282776488,74.61684418,99.28865814,2472900,2314400,0.496197148,2.286485254,0.428156975,0.492168534,0.301016385,0.578373815,0.661845975,0.73414262
2016-05-10,0.44095304,75.54256439,101.2009125,3191400,1115700,0.717661489,2.35569399,0.587724155,0.514717909,0.452939387,0.609714668,0.692878248,0.771890495
2016-05-11,0.473868269,75.15892792,100.7352295,2525700,678000,1.045647652,2.229672396,0.750616246,0.510896828,0.680567874,0.577355814,0.646516857,0.679664898
2016-05-12,0.579490739,75.44248199,100.249733,1555500,755500,1.182511531,1.98744458,0.831765493,0.486070523,0.804372637,0.51286122,0.711420252,0.668483299
2016-05-13,0.758886758,74.93375397,99.08058167,2381700,1082600,1.269163673,1.795890769,0.894082286,0.441881349,0.881739941,0.438360284,0.723153112,0.737653268
2016-05-16,0.546098228,75.35073853,98.97160339,1420400,802700,1.206963316,1.728526234,0.853732347,0.404312609,0.850712457,0.404807522,0.703085691,0.792010446
2016-05-17,0.241325661,75.15892792,98.28794098,3032000,1132800,1.197901541,0.955189089,0.80295468,0.239269046,0.843018323,0.180427149,0.624191437,0.738789995
2016-05-18,0.172133058,75.46751404,97.54483795,3794700,755000,0.879450942,0.928142788,0.551401064,0.182564572,0.680430205,0.192924223,0.522377718,0.657404732
2016-05-19,0.206669353,74.66688538,96.54412079,1883200,1641800,0.772514758,1.115525904,0.494621946,0.237083505,0.656688653,0.218287528,0.456395942,0.593962228
2016-05-20,0.265704989,74.99212646,96.4054184,1611700,2250900,0.567797721,1.445463648,0.36636844,0.314515636,0.494220385,0.26504138,0.354021824,0.52763862
2016-05-23,0.288561919,75.35908508,96.73238373,2092200,1077700,0.327855027,1.653591314,0.192444191,0.388469108,0.269377803,0.309496735,0.355750963,0.474916678
2016-05-24,0.30990458,76.13471222,97.5745697,1721400,970400,0.278266901,1.768554676,0.1650203,0.418753649,0.206006451,0.332871258,0.409207252,0.287139846
2016-05-25,0.2731017,75.95955658,97.63401794,1535900,803100,0.395743864,1.525431892,0.162268012,0.421644781,0.30362892,0.293140493,0.316936417,0.247627986
2016-05-26,0.235468222,75.73438263,97.79253387,1069100,694700,0.448967868,1.245083147,0.156847203,0.394528994,0.3096341,0.221913187,0.313686237,0.419054941
2016-05-27,0.179716033,75.72603607,97.94115448,1220600,922700,0.465095384,0.93398772,0.187163672,0.347494078,0.307365558,0.159368711,0.338934258,0.555848473
2016-05-31,0.159052864,75.73438263,98.48609924,2031900,3815100,0.448622983,0.801032201,0.235108837,0.291404017,0.259413735,0.126482339,0.333106483,0.685774144
2016-06-01,0.135142065,75.72603607,97.45566559,1977300,1195300,0.455074089,0.714896466,0.271066358,0.241536043,0.225923613,0.115947916,0.341536652,0.788873497
2016-06-02,0.114498782,76.56002045,100.8144913,1212700,1107900,0.443967339,0.658454742,0.288842034,0.196581638,0.196183818,0.101975897,0.334029089,0.851983261
2016-06-03,0.236344456,77.36065674,101.0622025,2055300,900100,0.544445347,1.264837123,0.246670342,0.261606705,0.236027537,0.250939293,0.363878299,0.983579841
2016-06-06,0.225509251,77.59417725,101.2108231,1990900,601300,0.654196176,1.562817028,0.348834381,0.361332111,0.316781376,0.31813145,0.401033796,0.980979834
2016-06-07,0.259832283,78.41147614,103.4599457,2047900,861100,0.750654086,1.687023315,0.386201887,0.418673184,0.374866398,0.357632668,0.423103869,1.004082765
2016-06-08,0.323632254,78.38644409,103.1527939,1431200,723300,0.965565399,2.115349713,0.479307565,0.583642811,0.498595452,0.479942393,0.360925956,0.913849784
2016-06-09,0.317054392,78.74506378,102.8852921,1695200,472100,1.122270967,2.322503145,0.486561053,0.656170178,0.554637275,0.545642467,0.331698593,0.905552783
2016-06-10,0.307839015,78.50320435,100.0912094,1847000,712300,1.251041298,2.346526449,0.573071041,0.674435005,0.554948865,0.532399878,0.303394464,0.829187485
2016-06-13,0.352559294,78.81177521,99.83359528,2138400,1030800,1.246726653,2.165480878,0.589212833,0.63679013,0.545021833,0.527889659,0.297513081,0.72706873
2016-06-14,0.389824766,78.11125183,99.31838226,2866600,730500,1.201882814,1.976296177,0.629653282,0.567486977,0.493654159,0.51721491,0.333333112,0.629007966
2016-06-15,0.40889114,79.1089325,99.52644348,2273400,600000,1.016304588,1.881141678,0.521228642,0.516476225,0.391883532,0.52187502,0.319485192,0.488408396
2016-06-16,0.412739855,79.68987274,99.53635406,2084900,1131500,0.776122909,1.53929514,0.605164385,0.335575803,0.343535602,0.48310927,0.31325329,0.33363299
2016-06-17,0.457729769,79.48780823,98.78334045,2495300,1048200,0.685294727,1.61986862,0.463859288,0.344077011,0.303813656,0.516396274,0.313930786,0.274095935
2016-06-20,0.507782304,79.48780823,101.1414719,1470700,655800,0.629792778,1.765133667,0.387843201,0.369122579,0.3250731,0.551317673,0.316692486,0.173080594
2016-06-21,0.492463412,80.29610443,101.7161407,1682300,1261300,0.544239644,1.763387489,0.336387444,0.377197795,0.309020218,0.547537346,0.312586077,0.234579244
2016-06-22,0.429211767,80.18662262,101.9539261,2052600,662000,0.676401468,1.540243926,0.414923019,0.332188636,0.313476424,0.458816653,0.315330754,0.261338501
2016-06-23,0.339949869,80.89388275,106.2738419,2080400,1456600,0.714845023,1.354835047,0.325848029,0.339626234,0.322358442,0.342294626,0.225920953,0.293549319
2016-06-24,0.463432115,81.19694519,102.3601456,9755600,2778200,0.857349306,2.189990641,0.215006546,0.609226609,0.291302205,0.511772814,0.235388311,0.342441517
2016-06-27,0.441915132,81.81999969,100.0515747,4207100,1199400,0.943019781,2.223663517,0.499254442,0.692563291,0.371125871,0.518417132,0.238007883,0.357896147
2016-06-28,0.519130407,83.35232544,102.5880508,3221700,1040000,1.087353706,2.211511123,0.281291177,0.69935204,0.272816871,0.541601581,0.445040354,0.348276994
2016-06-29,0.53773769,84.47212982,106.4521866,3860100,1185800,1.302654664,2.165624639,0.286186693,0.72430377,0.272298033,0.54692442,0.462362591,0.336071324
2016-06-30,0.563403503,85.39825439,106.9475937,2818300,1463600,1.689195872,2.571690499,0.304400735,0.863380201,0.228346681,0.623924136,0.486186289,0.350638875
2016-07-01,0.553735428,85.18777466,108.8796539,2727400,1299700,2.082771134,2.812047058,0.362680552,0.859640002,0.317896179,0.651408422,0.494045302,0.304976516
2016-07-05,0.565266563,86.34964752,107.9383926,2131600,798700,2.199204185,3.004845141,0.479759133,0.835780336,0.394174244,0.74146788,0.495344851,0.213747217
2016-07-06,0.584716599,85.81080627,108.641861,2439600,741500,2.31620082,3.094887275,0.459192393,0.813192789,0.295018804,0.807031816,0.500038629,0.216815487
2016-07-07,0.613163519,85.46562195,109.6029434,1910000,1529400,2.279495472,3.172622733,0.568917804,0.743814147,0.42097697,0.908992861,0.520540155,0.248723884
2016-07-08,0.682053209,86.04653931,113.3581009,2450700,1527400,2.033427008,3.222396337,0.459489333,0.581191388,0.264799258,1.002318691,0.521365541,0.259258089
2016-07-11,0.807316801,84.64893341,112.258316,3075800,1439200,1.799784525,3.984361555,0.502404887,0.572008676,0.208260124,1.31851509,0.529252822,0.251921288
2016-07-12,0.916595367,84.32057953,111.7430725,4041900,1675500,1.374543825,4.020706596,0.544211946,0.549575197,0.19662978,1.385475114,0.53896241,0.267821419
2016-07-13,0.931632864,84.02589417,111.0594254,2437600,943800,0.909969993,3.16809569,0.569000938,0.290028735,0.421376917,1.145428577,0.295607503,0.225790103
2016-07-14,0.849520127,83.74806213,112.4267426,1552200,786300,0.781685386,2.33278092,0.61387289,0.386030612,0.524915332,0.870754451,0.219471231,0.231408949
2016-07-15,0.913991322,84.28689575,112.9815979,1654900,1275500,0.881005541,2.171421563,0.666163242,0.401614505,0.631137916,0.779999293,0.23858166,0.263163221
2016-07-18,0.871473405,83.68070221,112.7140732,1289300,598100,0.908886842,1.969791845,0.708546216,0.370889667,0.619019857,0.651498573,0.318800194,0.327129123
2016-07-19,0.881823121,83.90801239,111.812439,1797500,656900,0.993305934,1.907406068,0.707741347,0.400254482,0.696889364,0.615655946,0.414692218,0.423462654
2016-07-20,0.66414075,82.92293549,111.5845642,1971800,745800,0.873393686,1.506231041,0.622220362,0.42409216,0.668096691,0.493231775,0.37749742,0.355373069
2016-07-21,0.480578588,82.73771667,110.9306259,2490100,759600,0.903351197,1.077548926,0.604789133,0.479066711,0.643680572,0.511831575,0.443630173,0.28901093
2016-07-22,0.24111266,83.2428894,112.1295013,2461000,864100,0.925674288,0.802303629,0.426620747,0.442225428,0.563095583,0.581489364,0.766941752,0.205377777
2016-07-25,0.235050401,81.93787384,111.812439,2227900,482700,0.623043961,0.669006482,0.327396696,0.318736725,0.40731226,0.406803772,1.236718702,0.227713507
2016-07-26,0.291540358,81.44954681,111.3467712,1907200,655100,0.763519264,0.662036182,0.269295638,0.218455692,0.377959331,0.334624941,1.247266997,0.256474627
2016-07-27,0.301368418,80.88545227,111.713356,1759100,676500,0.93364144,0.685222763,0.273397138,0.215434111,0.414984757,0.338633603,1.147862178,0.236707844
2016-07-28,0.333069563,81.306427,111.4458466,2109500,972200,1.130222024,0.626956948,0.304605531,0.234715933,0.476818713,0.345471529,1.104259416,0.747952322
2016-07-29,0.34437627,81.69371796,113.9426727,1920800,1624700,1.184300111,0.619941906,0.312056702,0.228763386,0.483416094,0.336307179,0.993851097,0.815737594
2016-08-01,0.458274577,82.29148865,114.9433899,1802800,1384000,1.05999368,0.847931051,0.253815595,0.212256389,0.406401172,0.499544741,1.030345394,0.848653857
2016-08-02,0.540318494,81.55058289,112.2384949,1509400,672200,0.956012997,1.264061502,0.231020428,0.296605813,0.310114921,0.608161789,1.119116548,0.883888645
2016-08-03,0.475845484,80.91912079,112.1691437,1665000,557300,0.771120667,1.257980049,0.158723096,0.303838373,0.253974226,0.609618106,1.296706904,0.999099766
2016-08-04,0.432036934,81.55902863,112.5456314,1365100,570200,0.765511664,1.239192962,0.137427447,0.295874186,0.236172404,0.604862766,1.327014969,1.021801339
2016-08-05,0.333253648,81.01174164,112.8131714,1396600,413200,0.692610987,1.147489257,0.100772252,0.263965621,0.18454609,0.545493118,1.208130991,0.882312996
2016-08-08,0.284616535,80.74232483,113.9129562,912300,940000,0.452112967,1.148047064,0.159195491,0.258992044,0.175194152,0.524341583,1.024974313,0.778131503
